2023-6,006,3,Phoenix Suns,129,0,duranke01 bookede01 paulch01 aytonde01 craigto01,okogijo01 biyombi01 shamela01 leeda03 landajo01 wainris01 warretj01 rosste01 payneca01,westbru01 powelno01 gordoer01 mannte01 zubaciv01,batumni01 plumlma01 hylanbo01 leonaka01 morrima03 covinro01 bostobr01 coffeam01 prestja01,Los Angeles Clippers
2023-6,006,3,Los Angeles Clippers,124,1,westbru01 powelno01 gordoer01 mannte01 zubaciv01,batumni01 plumlma01 hylanbo01 leonaka01 morrima03 covinro01 bostobr01 coffeam01 prestja01,duranke01 bookede01 paulch01 aytonde01 craigto01,okogijo01 biyombi01 shamela01 leeda03 landajo01 wainris01 warretj01 rosste01 payneca01,Phoenix Suns
2023-6,006,4,Phoenix Suns,112,0,duranke01 bookede01 paulch01 aytonde01 craigto01,okogijo01 biyombi01 shamela01 leeda03 landajo01 wainris01 warretj01 rosste01 payneca01,westbru01 powelno01 gordoer01 mannte01 zubaciv01,batumni01 plumlma01 hylanbo01 leonaka01 morrima03 covinro01 bostobr01 coffeam01 prestja01,Los Angeles Clippers
2023-6,006,4,Los Angeles Clippers,100,1,westbru01 powelno01 gordoer01 mannte01 zubaciv01,batumni01 plumlma01 hylanbo01 leonaka01 morrima03 covinro01 bostobr01 coffeam01 prestja01,duranke01 bookede01 paulch01 aytonde01 craigto01,okogijo01 biyombi01 shamela01 leeda03 landajo01 wainris01 warretj01 rosste01 payneca01,Phoenix Suns
2023-6,006,5,Los Angeles Clippers,130,0,westbru01 powelno01 gordoer01 mannte01 zubaciv01,batumni01 plumlma01 hylanbo01 leonaka01 morrima03 covinro01 bostobr01 coffeam01 prestja01,duranke01 bookede01 paulch01 aytonde01 craigto01,okogijo01 biyombi01 shamela01 leeda03 landajo01 wainris01 warretj01 rosste01 payneca01,Phoenix Suns
2023-6,006,5,Phoenix Suns,136,1,duranke01 bookede01 paulch01 aytonde01 craigto01,okogijo01 biyombi01 shamela01 leeda03 landajo01 wainris01 warretj01 rosste01 payneca01,westbru01 powelno01 gordoer01 mannte01 zubaciv01,batumni01 plumlma01 hylanbo01 leonaka01 morrima03 covinro01 bostobr01 coffeam01 prestja01,Los Angeles Clippers
2023-7,007,1,Golden State Warriors,123,0,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,Sacramento Kings
2023-7,007,1,Sacramento Kings,126,1,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,Golden State Warriors
2023-7,007,2,Golden State Warriors,106,0,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,Sacramento Kings
2023-7,007,2,Sacramento Kings,114,1,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,Golden State Warriors
2023-7,007,3,Sacramento Kings,97,0,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,Golden State Warriors
2023-7,007,3,Golden State Warriors,114,1,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,Sacramento Kings
2023-7,007,4,Sacramento Kings,125,0,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,Golden State Warriors
2023-7,007,4,Golden State Warriors,126,1,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,Sacramento Kings
2023-7,007,5,Golden State Warriors,123,0,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,Sacramento Kings
2023-7,007,5,Sacramento Kings,116,1,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,Golden State Warriors
2023-7,007,6,Sacramento Kings,118,0,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,Golden State Warriors
2023-7,007,6,Golden State Warriors,99,1,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,Sacramento Kings
2023-7,007,7,Golden State Warriors,120,0,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,Sacramento Kings
2023-7,007,7,Sacramento Kings,100,1,foxde01 sabondo01 monkma01 barneha02 murrake02,huertke01 mitchda01 lylestr01 daviste02 lenal01 edwarke02 doziepj01 metuch01,curryst01 thompkl01 wiggian01 looneke01 greendr01,poolejo01 divindo01 paytoga02 moodymo01 kuminjo01 greenja01 lamban01 baldwpa01,Golden State Warriors
2023-8,008,1,Los Angeles Lakers,128,0,jamesle01 reaveau01 davisan02 russeda01 hachiru01,schrode01 vandeja01 browntr01 beaslma01 gabriwe01 walkelo01 chrisma02 bambamo01 harrish01,banede01 jacksja02 moranja01 tillmxa01 brookdi01,jonesty01 kennalu01 aldamsa01 roddyda01 konchjo01 loftoke01 willizi02,Memphis Grizzlies
2023-8,008,1,Memphis Grizzlies,112,1,banede01 jacksja02 moranja01 tillmxa01 brookdi01,jonesty01 kennalu01 aldamsa01 roddyda01 konchjo01 loftoke01 willizi02,jamesle01 reaveau01 davisan02 russeda01 hachiru01,schrode01 vandeja01 browntr01 beaslma01 gabriwe01 walkelo01 chrisma02 bambamo01 harrish01,Los Angeles Lakers
2023-8,008,2,Los Angeles Lakers,93,0,jamesle01 reaveau01 davisan02 russeda01 hachiru01,schrode01 vandeja01 browntr01 beaslma01 gabriwe01 walkelo01 chrisma02 bambamo01 harrish01,banede01 jacksja02 moranja01 tillmxa01 brookdi01,jonesty01 kennalu01 aldamsa01 roddyda01 konchjo01 loftoke01 willizi02,Memphis Grizzlies
